tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,Activity
0.009335066,-0.015923149,0.03115392,0.754943848,1.546951294,5.534591675,-0.003441811,-0.012080193,-0.146148682,walking
7.31E-04,0.003243875,0.006463787,0.709472656,1.450042725,3.470794678,6.86E-04,0.006861369,0.014245605,walking
-0.008858081,-0.003058326,0.006061377,0.597015381,1.390228271,3.735198975,0.005678449,0.008575439,0.137688773,walking
9.11E-04,0.004885963,0.002076278,0.557525635,1.82333374,3.665802002,-0.018856049,0.009401321,0.069814682,walking
0.002470537,0.009711326,-0.062197995,0.555130005,1.119827271,2.751754761,-0.003038406,0.034025192,0.187953949,walking
0.004461945,0.006364416,0.017897059,0.55871582,1.195205688,3.40737915,0.007605235,0.012493134,0.078857422,walking
-0.006149598,0.012003885,5.58E-05,1.202392578,1.740783691,3.680160522,0.019072469,0.02394104,0.169898478,walking
0.001402156,0.002057507,3.51E-04,1.312469482,2.190643311,5.134994507,-0.016680908,0.014404297,0.063078817,walking
0.01874107,-0.005580621,-0.027421068,1.226333618,1.225112915,3.19682312,-0.004860878,-0.011423111,-0.041387558,walking
3.26E-04,0.005679044,-0.001297496,0.923629761,1.123428345,3.28175354,0.00711441,0.014864922,0.129570007,walking
-0.024297009,0.009423765,-0.054469585,1.275375366,1.280166626,2.970687866,-0.001966349,-0.006549072,0.020209757,walking
0.009177905,-0.010390212,0.022490943,0.905685425,0.924835205,3.074783325,-0.01124382,-0.012999535,-0.133818626,walking
0.001321531,-0.005223593,0.011158663,1.03729248,1.318450928,4.135986328,-0.001294136,-0.016580582,-0.014450073,walking
-0.002861642,0.001034813,0.01904554,1.034896851,1.383056641,3.661026001,-0.004906209,0.014612834,0.021950277,walking
0.015107697,-0.006349551,0.012628792,1.099502563,1.160522461,2.916854858,-0.006015778,-0.010965347,-0.002096176,walking
-0.0275177,0.020259092,0.02089742,2.281555176,1.648666382,2.402389526,-0.02402242,-0.012639364,-0.112726847,walking
-0.023181672,-0.017469442,-0.071636983,1.301696777,1.7993927,5.041686535,-0.081123352,0.002070836,-0.080875942,walking
0.001022238,0.002289728,-4.52E-04,1.421340942,1.905883789,3.159713745,0.011564128,0.013184611,0.060132853,walking
0.008212772,-0.024283231,0.037474697,2.84147644,2.749359131,3.235091686,0.016270638,-0.016774178,0.028262138,walking
-0.010839987,0.00826248,-0.038389468,1.348358154,1.722824097,3.462417603,-0.031085205,-0.027473958,-0.09997762,walking
-0.004952134,0.009484196,-0.014333362,1.555328369,1.710861206,3.906280518,-0.024504598,-0.005886841,-0.013433838,walking
0.001340027,0.00589447,-0.014843442,1.713256836,1.350753784,3.182448864,0.019899495,0.019471232,0.022313436,walking
0.003210449,-0.00866394,-0.023040899,1.91065979,1.488342285,3.466002941,0.012477875,-0.014778137,-0.03267924,walking
0.010088271,-0.025735619,-0.092674076,1.970489502,1.290939331,3.132202148,0.030224887,0.035134055,-0.029188676,walking
0.001054664,0.004903593,0.008422146,1.596008301,1.491928101,3.348754883,-0.035302734,-0.045568848,-0.011335246,walking
0.010724729,-0.023227452,0.054916378,1.511062622,1.846069336,5.787033081,-0.023171743,0.049541473,0.027098338,walking
0.003430701,0.008707817,-0.02258927,1.682159424,1.485946655,4.534393311,-0.031732832,-0.013886588,-0.037394932,walking
0.018443318,-0.036358325,0.048819802,2.084152222,2.202590942,6.964309216,0.009034157,-0.020013809,0.030238152,walking
-0.002181176,0.010059591,0.009343566,2.222930908,1.495513916,4.512863159,0.014662679,0.016402181,0.004048665,walking
0.004778055,0.001219529,0.014694312,1.194015503,0.930801392,2.791229248,-0.007703654,0.022143555,0.003594971,walking
-0.017420898,0.001721769,-0.018819139,1.069595337,1.842483521,5.391036987,0.002575684,0.011181641,-0.030166626,walking
-0.009648241,-0.009947205,-0.010366055,1.179656982,1.718048096,4.801208496,0.024363926,-0.008216858,0.003444127,walking
0.017930209,-0.00310858,-0.128892528,2.300689697,2.094924927,4.005599976,-0.013105913,0.042506825,-0.0232322,walking
0.001477542,0.005548362,0.037514293,0.870986938,1.501495361,2.957519531,-0.033603923,-0.024815877,0.012878418,walking
0.008171829,-2.74E-04,0.023670072,1.691726685,1.456039429,4.06060791,0.012509346,0.009679794,0.00104332,walking
-0.00454049,-0.019230702,0.041099548,1.623535156,1.439285278,3.131011963,-0.015575409,-0.048005422,-0.012664795,walking
-0.010164756,0.003457376,-0.022157083,1.35194397,1.113861084,3.602401733,-0.004919199,1.53E-04,0.011660062,walking
0.0043339,4.91E-04,0.012273015,1.245452881,1.25743103,3.337997437,0.009144084,0.01145223,0.00306193,walking
0.006701401,-0.004512015,-0.00109474,1.534988403,1.672592163,3.517456055,0.015586344,0.004386393,-0.043039958,walking
0.005838522,0.003182474,0.024007972,1.398605347,1.294509888,5.513061523,-0.048974609,-0.032256063,-0.061820475,walking
0.006627434,0.011956265,-0.017820258,1.348358154,1.166488647,3.507873058,-0.006666056,0.018603516,-0.005756632,walking
-0.003652171,0.003596959,-0.016041401,1.473983765,2.084152222,3.743575573,-0.003948975,0.015921021,-0.008401489,walking
0.007290834,-0.004649118,-0.00759601,1.396209717,1.643859863,4.6456604,0.044778442,-1.26E-04,-6.16E-04,walking
-0.008654508,-0.001010053,0.023430957,0.928421021,1.23348999,3.693328857,-0.01209259,-0.043541908,-0.018754959,walking
0.026769638,-0.010692914,-0.047756503,1.135391235,1.046859741,2.629714966,0.009197998,0.083581543,0.157504272,walking
-3.82E-04,-0.003733668,0.015697742,4.17427063,1.968093872,4.969894409,-0.016173045,4.43E-04,0.014006297,walking
-0.014931528,0.013742949,-0.007831774,1.785049438,1.086334229,2.456237793,-0.03012085,-0.036343575,-0.021413803,walking
0.006207355,-0.004614595,0.013479059,1.71685791,1.67855835,3.623931408,0.013146973,0.020261637,0.031335449,walking
0.004230929,-0.004096429,-0.002543269,2.132003784,1.969299316,2.796020508,3.99E-04,-0.015775553,-0.143724569,walking
-7.26E-04,0.015398973,-0.030558725,2.17388916,2.195419312,4.003204346,0.028996468,-0.025802612,-0.327677727,walking
0.00736574,-0.005745921,0.018068378,0.996612549,1.532592773,2.815154552,-0.043376378,-0.034251622,-0.064919608,walking
0.004349064,0.002910202,-0.001430921,1.48475647,1.873580933,4.441070557,0.033465576,0.006086222,0.010891724,walking
0.084024869,0.05811838,0.020660987,1.162918091,1.798202515,3.609573364,-0.148376465,-0.03990682,0.10345459,walking
-0.00549422,0.007528217,-0.003764109,1.203598022,1.276565552,3.067595959,0.018000676,0.019032405,-0.056849553,walking
0.009557387,-0.027799001,0.018875302,2.626113892,0.990631104,1.893920898,-0.048885345,-0.021102905,-0.023677826,walking
0.001731833,0.009728506,-0.089845862,1.782653809,2.2396698,5.111068726,-0.050850423,-0.008880615,-0.05662028,walking
-2.40E-05,0.019030965,-0.032422682,2.170288086,1.747955322,4.223327637,0.039618356,0.004309518,0.058403015,walking
-0.003371598,-0.006891126,-0.010472384,1.4584198,1.58644104,4.758132935,-0.01518631,-0.027964592,-0.057863235,walking
0.02740427,-0.023960629,0.079529008,1.812561035,1.841278076,3.559326172,0.027146403,-0.016226196,-0.036989339,walking
-0.00468385,3.90E-05,-0.016945128,1.222732544,1.855636597,3.872772217,0.004219564,0.007491048,0.021304321,walking
-0.003056842,0.006778293,0.074710422,0.540786743,0.374465942,1.305282593,-0.148529053,0.014816284,0.133148193,walking
0.022418402,-0.04060187,-0.060836052,3.52104187,2.504089355,5.499892712,-0.03354009,0.015734355,-0.028987885,walking
-0.013429957,0.003811059,-0.002305697,2.682357788,1.727615356,3.658615112,-0.015322685,-0.007522583,0.002411842,walking
0.032310935,-0.025124544,0.054620381,1.950149536,1.727615356,4.180267334,8.41E-04,-5.11E-04,-0.009884644,walking
-0.019616351,0.028553188,-0.024233312,1.935791016,2.434692383,3.891921997,-0.012462362,0.005750529,0.028053792,walking
0.003876723,0.003185223,-2.33E-04,2.432312012,2.428710938,4.071395874,0.012377739,-0.036364555,-0.006342888,walking
0.016813165,-0.001473736,0.005902827,1.886734009,1.744369507,3.22193861,0.011387416,0.006714957,-0.038968767,walking
0.001328412,0.021183575,-0.045868257,3.378662109,2.287536621,4.630111694,0.01209804,-0.007372175,-0.024482727,walking
0.0012709,-0.007806988,-0.113712136,1.079935312,1.26222229,3.471984863,-0.001883767,-0.003315319,0.075375644,walking
0.001533559,-0.006391486,-0.027131967,0.524032593,1.202392578,2.567504883,-0.01693821,0.003700256,0.020359039,walking
0.002339094,0.001970927,0.00758489,0.999008179,1.261016846,3.042480469,0.002328873,-0.012275696,-0.003290176,walking
0.007396698,-0.004502786,-0.003872127,0.847061157,1.317245483,3.201599121,-0.003582764,-0.008481852,0.002167765,walking
-0.068149274,0.059268658,-0.18930934,0.504898071,1.429718018,1.834091187,0.062993368,-0.040247599,0.177871704,walking
2.30E-04,-0.007095689,0.066088046,1.00617981,1.535003662,3.942169189,-0.002763015,0.01526231,0.015390249,walking
0.059130155,-0.021029546,0.0242961,0.595809937,0.863800049,2.60697937,-0.072397868,0.021692912,-0.091512044,walking
-0.013481445,-0.025882594,-0.061698687,0.813552856,1.355529785,3.969680786,-0.00637207,-0.020755005,0.105235799,walking
-0.007776693,0.010943095,-0.013152564,0.742965698,1.055236816,2.59979248,0.003063965,-0.002346802,-0.086618042,walking
0.009926384,-0.001667343,0.013862954,0.753753662,0.936798096,3.49949646,-0.0121521,-0.013383993,-0.003088379,walking
-0.009123614,-0.00330441,0.041426675,0.795608521,1.46081543,3.847671509,-0.004456584,-0.005103556,-0.005980428,walking
0.009046394,0.001227298,0.016502823,0.93081665,1.259811401,3.878753662,-0.008741379,-6.33E-04,-0.023427963,walking
3.03E-04,0.011613057,0.005495602,0.592224121,1.46321106,3.487533569,-0.019584656,-0.011627197,0.01310076,walking
0.007155944,-0.003231299,-0.037290052,0.617355347,0.716659546,2.859436035,-1.75E-04,0.010935003,-0.028245406,walking
-6.99E-04,-0.003237676,-0.123071569,0.533599854,1.13180542,3.485153198,0.006655375,0.006458282,0.026854197,walking
0.004502683,-0.00494725,0.019409483,0.498901367,1.046859741,3.610778809,-0.01695048,0.001159668,-0.011446126,walking
-0.004560198,-0.00630842,0.014589879,0.533599854,1.464401245,3.466003418,-0.004811605,-0.011779785,0.013765462,walking
0.001235962,-0.003248405,0.018326614,0.534790039,1.543365479,3.665802002,0.005162557,-0.00883077,-0.016206868,walking
0.002004451,0.002843386,-0.008973159,1.606781006,1.188034058,3.403793335,-0.00405407,8.56E-04,0.031957626,walking
0.004004342,-0.002401132,-0.012004723,0.952346802,1.489532471,3.217163086,0.002481733,0.002454485,-0.006124224,walking
0.006297385,0.005509014,-0.00934867,0.886550903,1.552947998,3.572479248,0.011836125,0.010799701,0.082861093,walking
-0.006261887,0.001456845,0.005644402,1.836486816,1.468002319,2.60218811,-0.003934224,0.010990143,0.129235586,walking
-0.00717839,0.004143221,0.017833732,1.070785522,0.873382568,2.656021118,-0.00702006,0.00806071,0.097796631,walking
0.002868261,0.004486573,-0.015729754,0.806381226,0.941574097,2.772094727,-0.029979706,0.010300636,-0.009757042,walking
-7.84E-04,3.80E-04,-0.022280156,0.679550171,0.831497192,2.324630737,0.028523036,-0.014191764,0.034854344,walking
0.001510913,5.68E-04,-0.007423887,0.946365356,0.617340088,2.373672485,-0.009845734,0.01806736,0.023920059,walking
0.003670413,0.00664131,-0.019801759,0.735794067,1.328018188,3.476776123,0.005619049,-0.00667572,0.023541451,walking
0.008194597,-0.019224507,0.013561925,1.229904175,1.347167969,3.127410889,0.002027384,0.007434082,0.021421305,walking
-0.002542395,0.001235661,0.015112526,0.736999512,1.208374023,2.962310791,0.005324364,0.005706787,0.052387238,walking
